title,published_date,duration,views,likes,comments,engagement_rate,day_of_week,hour,Month,Day,Hour,TitleLength,DayOfWeek
Tech Channel of The Week #1 - TheIpodTouchMan2K9,2009-04-22 23:48:35+00:00,1.6166666666666667,32489,396,70,0.014343316199329003,Wednesday,23,2009-04,Wednesday,23,48,2
HD Tutorial: iTunes Visualizer,2009-04-21 23:39:53+00:00,3.066666666666667,16052,95,34,0.008036381759282332,Tuesday,23,2009-04,Tuesday,23,30,1
Unboxed: Alto-Edge GN3 Desktop Microphone [HD],2009-04-21 00:34:10+00:00,4.033333333333333,8532,130,16,0.01711204875761838,Tuesday,0,2009-04,Tuesday,0,46,1
HD Tutorial: Royalty Free Music,2009-04-19 18:23:46+00:00,3.2,4158,87,26,0.027176527176527177,Sunday,18,2009-04,Sunday,18,31,6
HD Tutorial: Google Chrome Addons,2009-04-18 16:52:44+00:00,2.433333333333333,14723,102,28,0.008829722203355294,Saturday,16,2009-04,Saturday,16,33,5
Unboxed: LG Voyager Hard Shell Case from ExtremePDA,2009-04-18 01:45:11+00:00,3.6166666666666667,15329,192,39,0.015069476156305042,Saturday,1,2009-04,Saturday,1,51,5
Update 2.2,2009-04-16 20:18:26+00:00,1.2166666666666666,24722,410,61,0.019051856645902435,Thursday,20,2009-04,Thursday,20,10,3
HD Tutorial: Customize Office Word '07,2009-04-13 00:48:35+00:00,3.6333333333333333,2958,34,10,0.014874915483434753,Monday,0,2009-04,Monday,0,38,0
3800+ Spam Messages in 30 Days (Can you beat me?),2009-04-12 23:00:42+00:00,0.5333333333333333,3183,45,11,0.017593465284322967,Sunday,23,2009-04,Sunday,23,49,6
HD Tutorial: PIP Effect in Camtasia Studio 6,2009-04-12 05:27:59+00:00,5.433333333333334,12463,146,36,0.014603225547620958,Sunday,5,2009-04,Sunday,5,44,6
LG Voyager Hardware Overview [HD],2009-04-10 18:49:09+00:00,4.016666666666667,21640,508,129,0.0294362292051756,Friday,18,2009-04,Friday,18,33,4
HD Tutorial: Get a Character Map,2009-04-08 19:30:18+00:00,2.1333333333333333,5745,62,19,0.014099216710182768,Wednesday,19,2009-04,Wednesday,19,32,2
HD Tutorial: Remove Camtasia's Green Zoom Rectangle (Request),2009-04-07 23:06:18+00:00,1.3166666666666667,3280,32,18,0.01524390243902439,Tuesday,23,2009-04,Tuesday,23,61,1
Call of Duty Modern Warfare 2 Gameplay Footage!,2009-04-07 14:31:59+00:00,0.08333333333333333,87635,0,0,0.0,Tuesday,14,2009-04,Tuesday,14,47,1
Hd Look at Micro SD Adapter (Unedited),2009-04-07 01:11:09+00:00,5.016666666666667,20929,201,40,0.011515122557217258,Tuesday,1,2009-04,Tuesday,1,38,1
HD Tutorial: Internet Explorer 8,2009-04-04 22:24:07+00:00,4.033333333333333,32638,173,40,0.006526135179851706,Saturday,22,2009-04,Saturday,22,32,5
Youtube Fail,2009-04-04 01:38:00+00:00,0.5333333333333333,9295,261,51,0.033566433566433566,Saturday,1,2009-04,Saturday,1,12,5
HD Tutorial: Explore Mars in Google Earth 5.0,2009-04-03 23:04:41+00:00,2.85,40245,399,74,0.011753012796620698,Friday,23,2009-04,Friday,23,45,4
HD Tutorial: Remove Background Noise,2009-04-02 21:33:43+00:00,4.3,19606,114,23,0.006987656839742936,Thursday,21,2009-04,Thursday,21,36,3
April FOO!!!,2009-04-01 21:43:05+00:00,1.5,9829,212,60,0.027673211923898666,Wednesday,21,2009-04,Wednesday,21,12,2
Protect Your PC - Conficker Worm!,2009-03-31 22:01:14+00:00,3.5833333333333335,7526,114,33,0.019532288068030826,Tuesday,22,2009-03,Tuesday,22,33,1
HD Tutorial: Google Translations and Conversions,2009-03-31 05:28:40+00:00,4.633333333333334,2799,59,37,0.03429796355841372,Tuesday,5,2009-03,Tuesday,5,48,1
HP Pavilion dv7t Media Center Remote Size Comparison,2009-03-30 11:57:18+00:00,3.0166666666666666,49657,323,63,0.00777332500956562,Monday,11,2009-03,Monday,11,52,0
HD Tutorial: Create A Channel Icon Using Gimp,2009-03-29 20:18:31+00:00,5.283333333333333,23828,236,66,0.01267416484807789,Sunday,20,2009-03,Sunday,20,45,6
Animoto Widescreen/HQ Test,2009-03-29 16:47:51+00:00,0.4,4843,58,20,0.016105719595292174,Sunday,16,2009-03,Sunday,16,26,6
My New Official Intro (Tutorial Coming!),2009-03-29 14:33:34+00:00,0.15,29770,172,56,0.0076587168290225055,Sunday,14,2009-03,Sunday,14,40,6
Hd Tutorial: Fix Registry Issues Quickly,2009-03-29 03:11:27+00:00,2.966666666666667,5234,46,9,0.010508215513947268,Sunday,3,2009-03,Sunday,3,40,6
HD Tutorial: Youtube Playlists,2009-03-28 03:11:44+00:00,5.433333333333334,3208,51,24,0.023379052369077308,Saturday,3,2009-03,Saturday,3,30,5
Gaaah! NEW Youtube Layout!,2009-03-26 03:03:21+00:00,2.183333333333333,12143,300,84,0.03162315737461912,Thursday,3,2009-03,Thursday,3,26,3
HD Tutorial: Callouts in Camtasia Studio 6,2009-03-25 19:52:24+00:00,7.866666666666666,6245,66,19,0.013610888710968775,Wednesday,19,2009-03,Wednesday,19,42,2
Natural Audio Enhancement?,2009-03-25 01:09:33+00:00,1.0833333333333333,31186,304,34,0.010838196626691464,Wednesday,1,2009-03,Wednesday,1,26,2
HD Tutorial: Quality Wallpapers (Request),2009-03-23 22:30:40+00:00,4.1,5282,85,31,0.021961378265808407,Monday,22,2009-03,Monday,22,41,0
Update 2.1,2009-03-21 00:51:19+00:00,3.933333333333333,24025,324,50,0.015567117585848075,Saturday,0,2009-03,Saturday,0,10,5
Possible Intro Video?,2009-03-21 00:19:32+00:00,0.26666666666666666,28429,514,92,0.021316261563896023,Saturday,0,2009-03,Saturday,0,21,5
HD Tutorial: Change Video Speed in Camtasia Studio,2009-03-19 21:25:56+00:00,2.3333333333333335,11577,79,44,0.010624514122829748,Thursday,21,2009-03,Thursday,21,50,3
Media Center Remote Part 2,2009-03-19 03:48:27+00:00,7.116666666666666,33106,302,44,0.010451277714009544,Thursday,3,2009-03,Thursday,3,26,3
iPhone 3Gs Software Overview,2009-03-18 21:42:33+00:00,6.1,30474,543,111,0.02146091750344556,Wednesday,21,2009-03,Wednesday,21,28,2
HD Tutorial: Dual Docks (Request),2009-03-17 23:16:44+00:00,3.316666666666667,10385,80,25,0.010110736639383727,Tuesday,23,2009-03,Tuesday,23,33,1
HD Tutorial: Change # Of Speed Dials in Opera (Request),2009-03-15 04:18:14+00:00,3.5166666666666666,3785,38,17,0.01453104359313078,Sunday,4,2009-03,Sunday,4,55,6
Digital Camera Direct Upload HD/HQ Test 2,2009-03-14 23:35:14+00:00,0.5166666666666667,11973,170,41,0.017622985049695148,Saturday,23,2009-03,Saturday,23,41,5
HD Camera Fail (AVI Format),2009-03-14 20:31:35+00:00,0.55,17189,180,34,0.012449822560940136,Saturday,20,2009-03,Saturday,20,27,5
Abbreviated iPhone 3.0 Wishlist,2009-03-14 15:45:58+00:00,6.183333333333334,20692,391,84,0.02295573168374251,Saturday,15,2009-03,Saturday,15,31,5
HD Tutorial: Dafont - Free Fonts Online,2009-03-13 22:36:32+00:00,4.983333333333333,27063,201,46,0.009126852159775338,Friday,22,2009-03,Friday,22,39,4
Are You A Geek?,2009-03-12 23:58:55+00:00,3.316666666666667,5175,104,23,0.024541062801932367,Thursday,23,2009-03,Thursday,23,15,3
2009 iPod Shuffle 3G,2009-03-11 21:39:56+00:00,4.616666666666666,26359,399,96,0.018779164611707574,Wednesday,21,2009-03,Wednesday,21,20,2
Welcome to My Youtube Channel! 720p Introduction,2009-03-11 01:12:50+00:00,0.4166666666666667,12450,148,32,0.014457831325301205,Wednesday,1,2009-03,Wednesday,1,48,2
HD Tutorial: Audacity,2009-03-10 23:16:11+00:00,4.783333333333333,4198,69,24,0.022153406383992377,Tuesday,23,2009-03,Tuesday,23,21,1
Update 2.0 & Inbox v1,2009-03-08 04:17:25+00:00,6.233333333333333,17466,397,53,0.02576434215046376,Sunday,4,2009-03,Sunday,4,21,6
HD Tutorial: Enable Advanced Disk Performance,2009-03-07 13:50:13+00:00,2.8833333333333333,6500,72,21,0.014307692307692308,Saturday,13,2009-03,Saturday,13,45,5
2009 Mac Desktop Refresh: iMac,2009-03-06 01:56:41+00:00,5.983333333333333,10707,87,25,0.010460446436910433,Friday,1,2009-03,Friday,1,30,4
HD Tutorial: Get Safari 3.2.2 Back (Request),2009-03-05 01:19:17+00:00,1.9833333333333334,3213,32,12,0.013694366635543105,Thursday,1,2009-03,Thursday,1,44,3
2009 Mac Desktop Refresh: Mac Mini,2009-03-04 22:49:19+00:00,5.083333333333333,9949,73,22,0.009548698361644386,Wednesday,22,2009-03,Wednesday,22,34,2
HD Tutorial: Diskeeper Pro Premier,2009-03-04 00:56:14+00:00,7.433333333333334,10220,63,20,0.00812133072407045,Wednesday,0,2009-03,Wednesday,0,34,2
iMac and Mac Mini Refresh!,2009-03-03 22:19:30+00:00,1.9,8303,126,23,0.017945320968324702,Tuesday,22,2009-03,Tuesday,22,26,1
HD Tutorial: Tilt In Camtasia Studio 6,2009-03-03 03:01:10+00:00,2.6,6867,99,20,0.017329255861365953,Tuesday,3,2009-03,Tuesday,3,38,1
Youtube Mega-Widescreen Camtasia Studio 6 Settings,2009-02-28 05:39:04+00:00,6.25,9780,158,52,0.02147239263803681,Saturday,5,2009-02,Saturday,5,50,5
HD Tutorial: Firefox 3.1 Beta 2,2009-02-27 02:43:23+00:00,6.816666666666666,3863,46,15,0.0157908361377168,Friday,2,2009-02,Friday,2,31,4
HD Tutorial: Visual ToolTip for XP,2009-02-25 23:46:13+00:00,2.4833333333333334,6057,41,12,0.008750206372791811,Wednesday,23,2009-02,Wednesday,23,34,2
HD Tutorial: Safari 4.0,2009-02-25 02:38:59+00:00,8.766666666666667,62926,192,136,0.005212471792263929,Wednesday,2,2009-02,Wednesday,2,23,2
HD Tutorial: Install Windows Themes (Request),2009-02-24 01:57:35+00:00,5.583333333333333,32784,76,20,0.0029282576866764276,Tuesday,1,2009-02,Tuesday,1,45,1
Update 1.1,2009-02-23 22:50:33+00:00,1.9166666666666667,42501,700,84,0.018446624785299168,Monday,22,2009-02,Monday,22,10,0
HD Tutorial: CrystalXP.net,2009-02-23 22:45:27+00:00,2.783333333333333,7027,56,22,0.011100042692471893,Monday,22,2009-02,Monday,22,26,0
HD Camtasia Studio 6 Tilt Test,2009-02-23 21:22:59+00:00,0.4166666666666667,3402,43,8,0.014991181657848324,Monday,21,2009-02,Monday,21,30,0
HD Tutorial: Complete Rocketdock Walkthrough,2009-02-23 00:31:26+00:00,9.5,10743,90,21,0.010332309410779112,Monday,0,2009-02,Monday,0,44,0
HD Tutorial: Watch HQ Content By Default,2009-02-22 20:51:52+00:00,2.45,4015,36,11,0.011706102117061022,Sunday,20,2009-02,Sunday,20,40,6
HD Tutorial: Shiny Search (Request),2009-02-22 17:08:19+00:00,4.183333333333334,7116,73,22,0.013350196739741428,Sunday,17,2009-02,Sunday,17,35,6
Camtwisting with Camtasia Studio 6 (Future Tutorial!),2009-02-22 15:54:57+00:00,0.6833333333333333,3626,37,8,0.012410369553226696,Sunday,15,2009-02,Sunday,15,53,6
HD Tutorial: Camstudio Lossless Codec v1.4,2009-02-22 00:12:59+00:00,2.283333333333333,16705,63,24,0.0052080215504340015,Sunday,0,2009-02,Sunday,0,42,6
HD Tutorial: DivX Codec For Camstudio (Request),2009-02-21 17:34:16+00:00,2.2,17799,84,43,0.007135232316422271,Saturday,17,2009-02,Saturday,17,47,5
HD Vista Lite?,2009-02-21 16:28:08+00:00,1.2666666666666666,3790,41,21,0.016358839050131926,Saturday,16,2009-02,Saturday,16,14,5
HD Tutorial: Change Vista Start Menu Logo,2009-02-21 04:11:21+00:00,1.3333333333333333,4552,67,15,0.018014059753954304,Saturday,4,2009-02,Saturday,4,41,5
What does Youtube Want?,2009-02-21 02:40:42+00:00,3.9833333333333334,17336,258,78,0.019381633594831565,Saturday,2,2009-02,Saturday,2,23,5
My Official Youtube Outro!,2009-02-20 02:47:50+00:00,0.13333333333333333,18174,304,44,0.01914823374050842,Friday,2,2009-02,Friday,2,26,4
HD Tutorial: Change or Create your Gmail Theme,2009-02-20 02:10:02+00:00,2.7333333333333334,9519,45,7,0.005462758693140036,Friday,2,2009-02,Friday,2,46,4
HD Tutorial: Upgrade to Skype 4 Beta,2009-02-19 22:51:18+00:00,4.383333333333334,7055,45,6,0.007228915662650603,Thursday,22,2009-02,Thursday,22,36,3
HD Battery Saver #5 - Hibernate,2009-02-19 22:38:00+00:00,1.8666666666666667,3050,46,15,0.02,Thursday,22,2009-02,Thursday,22,31,3
HD Laptop Buying Guide,2009-02-19 01:56:41+00:00,7.716666666666667,32864,674,123,0.024251460564751703,Thursday,1,2009-02,Thursday,1,22,3
Update 1.0 = Video 100!,2009-02-19 00:57:07+00:00,3.533333333333333,1522040,100811,12579,0.07449869911434653,Thursday,0,2009-02,Thursday,0,23,3
HD Tutorial: Encode any Video in HD for Youtube,2009-02-18 21:55:50+00:00,3.8,2836,48,17,0.022919605077574047,Wednesday,21,2009-02,Wednesday,21,47,2
HD Tutorial: Camstudio Audio and Video Synchronization,2009-02-18 02:31:02+00:00,1.6833333333333333,3443,33,9,0.012198663955852455,Wednesday,2,2009-02,Wednesday,2,54,2
HD Skype Review (Request),2009-02-18 01:06:54+00:00,6.75,4934,82,16,0.019862180786380218,Wednesday,1,2009-02,Wednesday,1,25,2
New Ideas,2009-02-17 02:04:55+00:00,1.0,66832,1328,180,0.02256404117787886,Tuesday,2,2009-02,Tuesday,2,9,1
HD Battery Saver #4 - Power Options,2009-02-16 20:44:37+00:00,3.7,2796,66,35,0.03612303290414878,Monday,20,2009-02,Monday,20,35,0
HD Tutorial: iTunes 9 Visualizer (Request),2009-02-16 18:26:55+00:00,2.216666666666667,5368,48,19,0.012481371087928465,Monday,18,2009-02,Monday,18,42,0
HD Tutorial: Upgrade Safari,2009-02-16 17:15:26+00:00,4.716666666666667,4436,58,17,0.01690712353471596,Monday,17,2009-02,Monday,17,27,0
HD Tutorial: Enable Autopan in Camstudio (Request),2009-02-16 05:27:24+00:00,1.4666666666666666,4200,57,15,0.017142857142857144,Monday,5,2009-02,Monday,5,50,0
HD Tutorial: Create A Youtube Intro Video (Request),2009-02-15 20:49:14+00:00,6.933333333333334,72445,388,161,0.007578162744150735,Sunday,20,2009-02,Sunday,20,51,6
HD Tutorial: Eliminate Background Tasks (Request),2009-02-15 01:14:24+00:00,2.5833333333333335,8498,107,31,0.016239115085902565,Sunday,1,2009-02,Sunday,1,49,6
My new Official Intro Video,2009-02-14 06:52:21+00:00,0.31666666666666665,107336,2806,304,0.028974435417753595,Saturday,6,2009-02,Saturday,6,27,5
Could Windows 7 Be a $50 Upgrade?,2009-02-13 21:58:56+00:00,1.4833333333333334,44919,722,103,0.018366392840446135,Friday,21,2009-02,Friday,21,33,4
HD Tutorial: Get Windows Media Player 11 in Windows XP,2009-02-13 21:46:28+00:00,2.55,14053,76,11,0.006190848929054294,Friday,21,2009-02,Friday,21,54,4
HD Tutorial: Customizing Autoplay,2009-02-13 02:53:41+00:00,2.3833333333333333,2885,76,56,0.045753899480069325,Friday,2,2009-02,Friday,2,33,4
HD Battery Saver #3 - External Devices,2009-02-13 01:33:14+00:00,5.683333333333334,31878,342,67,0.012830165004078048,Friday,1,2009-02,Friday,1,38,4
HD Battery Saver #2 - Disable Visual Effects (Aero!),2009-02-13 00:46:47+00:00,3.25,4087,67,16,0.02030829459261072,Friday,0,2009-02,Friday,0,52,4
HD Battery Saver #1 - Defragmenting,2009-02-12 23:40:36+00:00,1.8666666666666667,67491,883,144,0.01521684372731179,Thursday,23,2009-02,Thursday,23,35,3
HD & Zoom/Pan Test - Camtasia Studio 6,2009-02-12 22:17:46+00:00,0.9333333333333333,3539,44,14,0.016388810398417632,Thursday,22,2009-02,Thursday,22,38,3
HD Tutorial: Customize Autofill in Safari,2009-02-12 21:52:10+00:00,2.716666666666667,5883,68,22,0.015298317185109638,Thursday,21,2009-02,Thursday,21,41,3
HD Benchmarking: My Internet Speed,2009-02-12 01:20:18+00:00,3.183333333333333,3925,67,21,0.022420382165605095,Thursday,1,2009-02,Thursday,1,34,3
HD Tutorial: Google Earth 5.0,2009-02-12 00:55:35+00:00,2.7333333333333334,9902,79,20,0.009997980206018987,Thursday,0,2009-02,Thursday,0,29,3
HD Tutorial: The Sage's English Dictionary and Thesaurus,2009-02-11 23:13:31+00:00,6.066666666666666,6401,48,7,0.008592407436338071,Wednesday,23,2009-02,Wednesday,23,56,2
HD Review: Camstudio,2009-02-11 03:35:54+00:00,7.316666666666666,3085,53,17,0.022690437601296597,Wednesday,3,2009-02,Wednesday,3,20,2
HD Tutorial: Upgrade to iTunes 8 Plus,2009-02-11 02:30:03+00:00,3.716666666666667,10128,51,14,0.006417851500789889,Wednesday,2,2009-02,Wednesday,2,37,2
HD Tutorial: Get Free Youtube Layouts,2009-02-11 01:20:41+00:00,3.716666666666667,25950,141,39,0.006936416184971098,Wednesday,1,2009-02,Wednesday,1,37,2
HD Tutorial: Take Screenshots in Windows Vista,2009-02-10 22:37:04+00:00,3.5,5542,67,20,0.015698303861421868,Tuesday,22,2009-02,Tuesday,22,46,1
HD Tutorial: Zoom in Camstudio,2009-02-10 04:23:06+00:00,5.75,13945,68,43,0.007959842237361061,Tuesday,4,2009-02,Tuesday,4,30,1
HD Tutorial: Tweak Safari for Speed,2009-02-10 03:43:55+00:00,3.2333333333333334,8190,44,10,0.006593406593406593,Tuesday,3,2009-02,Tuesday,3,35,1
HD Tutorial: Revert to Classic Windows Start Menu,2009-02-10 03:06:30+00:00,1.9333333333333333,4140,64,35,0.02391304347826087,Tuesday,3,2009-02,Tuesday,3,49,1
HD Tutorial: Compatibility Mode,2009-02-10 01:03:26+00:00,2.566666666666667,3822,40,9,0.01282051282051282,Tuesday,1,2009-02,Tuesday,1,31,1
HD Tutorial: Measure your Download and Upload Speeds,2009-02-09 22:45:44+00:00,2.8,7676,100,21,0.01576341844710787,Monday,22,2009-02,Monday,22,52,0
HD Tutorial: Get Aero Shake For Vista or XP,2009-02-09 00:57:36+00:00,2.5,2886,49,32,0.028066528066528068,Monday,0,2009-02,Monday,0,43,0
HD First Look: SRWare Iron,2009-02-09 00:32:55+00:00,7.716666666666667,18190,87,21,0.005937328202308961,Monday,0,2009-02,Monday,0,26,0
HD Tutorial: Get OS X Cursors in Windows (Request),2009-02-08 21:06:48+00:00,2.316666666666667,8594,92,17,0.012683267395857576,Sunday,21,2009-02,Sunday,21,50,6
HD Tutorial: Customize Command Prompt,2009-02-08 20:20:44+00:00,2.9833333333333334,3791,55,8,0.016618306515431284,Sunday,20,2009-02,Sunday,20,37,6
HD Tutorial: Get OS X Theme on Rocket Dock,2009-02-08 17:34:31+00:00,2.7,9610,90,15,0.010926118626430802,Sunday,17,2009-02,Sunday,17,42,6
HD Tutorial: Offline Gmail,2009-02-08 17:05:50+00:00,3.3666666666666667,5330,76,11,0.016322701688555347,Sunday,17,2009-02,Sunday,17,26,6
HD Tutorial: Get Old Menus Back in Vista Explorer,2009-02-08 14:49:36+00:00,2.05,4313,53,20,0.01692557384651055,Sunday,14,2009-02,Sunday,14,49,6
"HD Tutorial: Firefox ""Superbar""",2009-02-08 14:39:12+00:00,1.65,6304,69,17,0.01364213197969543,Sunday,14,2009-02,Sunday,14,31,6
HD Tutorial: Start Menu Customization,2009-02-08 02:44:40+00:00,3.9,4678,55,11,0.01410859341598974,Sunday,2,2009-02,Sunday,2,37,6
HD Tutorial: Installing Firefox Themes,2009-02-08 02:23:18+00:00,2.7333333333333334,3747,87,47,0.03576194288764345,Sunday,2,2009-02,Sunday,2,38,6
HD Tutorial: Get OS X Cursors in Windows,2009-02-08 00:59:55+00:00,1.65,4448,67,18,0.019109712230215826,Sunday,0,2009-02,Sunday,0,40,6
HD Tutorial: Mozilla Tunderbird RSS,2009-02-07 21:23:11+00:00,2.683333333333333,4029,59,24,0.020600645321419708,Saturday,21,2009-02,Saturday,21,35,5
HD Tutorial: Camtasia Powerpoint Integration,2009-02-07 18:11:01+00:00,2.283333333333333,14022,144,25,0.01205248894594209,Saturday,18,2009-02,Saturday,18,44,5
HD Test 1: Camtasia Studio 6,2009-02-07 16:11:05+00:00,0.5166666666666667,3587,65,18,0.02313911346529133,Saturday,16,2009-02,Saturday,16,28,5
HD Tutorial: Change Rocket Dock Icons,2009-02-06 23:55:25+00:00,6.666666666666667,42169,141,40,0.00429225260262278,Friday,23,2009-02,Friday,23,37,4
HD Tutorial: Camstudio Hotkeys,2009-02-06 23:19:50+00:00,1.45,9990,77,25,0.01021021021021021,Friday,23,2009-02,Friday,23,30,4
HD Benchmark: Safari Webkit,2009-02-05 03:25:14+00:00,3.65,4577,58,16,0.016167795499235308,Thursday,3,2009-02,Thursday,3,27,3
HD Tutorial: Volume App,2009-02-05 02:06:14+00:00,3.45,4248,58,12,0.01647834274952919,Thursday,2,2009-02,Thursday,2,23,3
HD Tutorial: Sidebar Gadgets,2009-02-05 01:56:28+00:00,4.65,15209,302,71,0.02452495233085673,Thursday,1,2009-02,Thursday,1,28,3
HD Tutorial: Safari and Webkit Addons,2009-02-04 22:56:56+00:00,3.7666666666666666,8544,52,15,0.007841760299625468,Wednesday,22,2009-02,Wednesday,22,37,2
HD Tutorial: Disable User Account Control,2009-02-04 22:25:57+00:00,1.8333333333333333,3298,75,55,0.03941782898726501,Wednesday,22,2009-02,Wednesday,22,41,2
HD Tutorial: Virtual Memory,2009-02-04 21:55:14+00:00,1.9,5586,72,16,0.015753669889008236,Wednesday,21,2009-02,Wednesday,21,27,2
HD Tutorial: Eliminate Menu Show Delay,2009-02-04 03:30:10+00:00,1.6333333333333333,8377,80,18,0.01169869881819267,Wednesday,3,2009-02,Wednesday,3,38,2
HD Tutorial: Boot Your Computer Faster,2009-02-04 03:21:13+00:00,3.15,5525,78,17,0.017194570135746608,Wednesday,3,2009-02,Wednesday,3,38,2
HD Tutorial: Safari 4 Webkit,2009-02-04 01:31:05+00:00,4.716666666666667,8341,86,22,0.012948087759261479,Wednesday,1,2009-02,Wednesday,1,28,2
HD Tutorial: Vistart,2009-02-04 00:17:53+00:00,2.433333333333333,5561,49,17,0.011868368998381586,Wednesday,0,2009-02,Wednesday,0,20,2
HD Tutorial: Boost your built-in microphone,2009-02-03 03:28:32+00:00,1.6,24197,169,37,0.008513452080836467,Tuesday,3,2009-02,Tuesday,3,43,1
HD Tutorial: Start Menu Shutdown Button,2009-02-03 02:46:29+00:00,1.95,6182,71,20,0.014720155289550308,Tuesday,2,2009-02,Tuesday,2,39,1
HD Tutorial: Screencasting Zoom Function,2009-02-03 02:00:38+00:00,3.25,5995,98,17,0.019182652210175146,Tuesday,2,2009-02,Tuesday,2,40,1
HD Tutorial: Justhearit!,2009-02-02 23:29:32+00:00,2.3333333333333335,3684,87,43,0.03528773072747014,Monday,23,2009-02,Monday,23,24,0
HD Tutorial: Get High-Resolution Wallpapers Quickly,2009-02-02 22:55:35+00:00,3.8,17240,134,38,0.009976798143851507,Monday,22,2009-02,Monday,22,51,0
HD Tutorial: Make Internet Explorer Faster,2009-02-02 22:24:23+00:00,6.8,5677,81,18,0.017438788092302274,Monday,22,2009-02,Monday,22,42,0
HD Tutorial: Make Firefox Faster,2009-02-02 22:00:54+00:00,5.85,6685,72,18,0.013462976813762155,Monday,22,2009-02,Monday,22,32,0
HD Tutorial: Non-Ultimate Dreamscene,2009-02-02 19:26:17+00:00,3.65,5032,74,42,0.023052464228934817,Monday,19,2009-02,Monday,19,36,0
